Time, C1
0.025885534390570175, 0.8267306018973106
0.06287183572709987, 0.8244460477580144
0.09868776866357631, 0.8059291613074895
0.13333333319999996, 0.7813189987244586
0.1666666664999994, 0.7829424613758036
0.19999999980000016, 0.7691504025077593
0.23333333310000048, 0.7747775165710014
0.2666666663999995, 0.7864379619745083
0.2999999996999998, 0.8197469099252306
0.3333333330000001, 0.8265591422480321
0.3666666663, 0.8453291102135176
0.3999999995999999, 0.8585843023454522
0.43333333289999976, 0.8693806321754654
0.46666666619999964, 0.8662354298536643
0.49999999949999996, 0.8461361864848405
0.5333333328000003, 0.854027056582829
0.5666666660999997, 0.8637224826949259
0.5999999994, 0.8717089058607499
0.6333333326999999, 0.8740513970286774
0.6666666659999998, 0.8719199797710959
0.6999999993000006, 0.8707459072222705
0.7333333326000004, 0.8536876341170214
0.7666666658999999, 0.8025997782391796
0.7999999991999993, 0.785567037438307
0.8333333324999996, 0.7946691621732527
0.8666666658, 0.8394804264616014
0.8999999990999998, 0.8763955565615362
0.9333333324000002, 0.8778120751513883
0.9666666656999996, 0.8752817714539747
0.9999999989999995, 0.8730417054384714
1.0333333323000007, 0.8718407745465546
1.0666666656000006, 0.8731719128866291
1.0999999989000004, 0.8794116539263221
1.1333333321999994, 0.8865926473879937
1.1666666655000002, 0.8803475582420088
1.199999998800001, 0.8782336736228662
1.2333333321, 0.8929259326944412
1.2666666654000007, 0.9033006015062006
1.2999999986999997, 0.8850197684691992
1.3333333320000005, 0.9186817579605091
1.3666666653000004, 0.9393015894813279
1.399999998600002, 0.9587321368166244
1.433333331900002, 0.96098509896948
1.4666666652000018, 0.9609764957897129
1.4999999984999999, 0.9610022074909806
1.5333333318000006, 0.9600024447942884
1.5666666651000014, 0.9547543879634408
1.5999999984000013, 0.9200969404433867
1.633333331700002, 0.8728639549861941
1.666666665000002, 0.8619623269268604
1.6999999983000018, 0.8591968765073754
1.7333333316000008, 0.870489831504615
1.7666666649000016, 0.8794365712332959
1.7999999982000032, 0.8770225786948913
1.8333333315000022, 0.8745938213722257
1.866666664800002, 0.8806407721625467
1.899999998100002, 0.8841528739462801
1.9333333314000027, 0.9012486241469153
1.9666666647000026, 0.9263768159293155
1.9999999980000025, 0.9251926619942976
2.0333333313000024, 0.9454420578508906
2.0666666646000023, 0.9437006806058574
2.099999997900002, 0.902231284881414
2.133333331200001, 0.8754806923706071
2.166666664500002, 0.8708812037759974
2.1999999978000018, 0.8723224328953916
2.2333333311000017, 0.8858903191888636
2.2666666644000024, 0.906061026302885
2.2999999977000014, 0.9348760899106012
2.3333333310000004, 0.9516985981645336
2.366666664300001, 0.949449705660097
2.3999999976, 0.9311244721456009
2.433333330900001, 0.9045719177889242
2.4666666642000017, 0.8835815375911316
2.4999999975000007, 0.8661466506393951
2.5333333308000006, 0.8742836817035338
2.5666666641000004, 0.8919182933918477
2.599999997400001, 0.88122257730353
2.633333330700001, 0.8672844661226013
2.666666663999999, 0.8707875453896459
2.699999997299999, 0.8781984686427138
2.733333330599999, 0.8887764059547438
2.766666663899999, 0.8949527844286003
2.7999999971999996, 0.8864289807880643
2.8333333304999995, 0.8927581141934677
2.8666666637999985, 0.9028909563373277
2.8999999970999992, 0.9198728150542079
2.933333330399999, 0.9125965278874859
2.966666663699999, 0.902543213630679
2.9999999969999998, 0.9177827909527754
3.0333333302999996, 0.9380015792462089
3.0666666635999977, 0.9592971470231577
3.0999999968999985, 0.9943056157869364
3.1333333301999984, 1.0197641874818029
3.1666666634999983, 1.0375501166953551
3.199999996799998, 1.0395888791991452
3.233333330099998, 1.055055707268438
3.266666663399998, 1.0692834647449703
3.2999999966999978, 1.0582952117319335
3.3333333299999977, 1.0481242508220274
3.3666666632999975, 1.0438863241860705
3.3999999965999983, 1.034994438183541
3.4333333298999964, 1.0015877125421353
3.466666663199997, 0.9731741650200869
3.499999996499997, 0.9757442750566989
3.533333329799996, 0.9984565691067507
3.566666663099996, 1.0274249066845604
3.5999999963999976, 1.030090054395653
3.6333333296999966, 1.0187068291981562
3.6666666629999964, 1.0223252920232975
3.699999996299997, 1.0441013821563787
3.733333329599996, 1.0612242381931474
3.766666662899996, 1.060478085085474
3.799999996199996, 1.0441572428730443
3.833333329499996, 1.0261027845036543
3.8666666627999957, 1.026337385153456
3.8999999960999956, 1.0288517901945327
3.9333333293999955, 1.0279649710324867
3.9666666626999953, 0.9969596995742448
3.9999999959999943, 0.9831667530585555
4.033333329299996, 0.996230245275519
4.066666662599996, 1.0271010105557117
4.099999995899995, 1.040590547216533
4.1333333291999965, 1.027244775684046
4.1666666624999955, 1.0226944131205633
4.199999995799995, 1.0400697934030791
4.233333329099995, 1.054403313582228
4.266666662399995, 1.0594312902552772
4.299999995699995, 1.0695441646402404
4.333333328999995, 1.0818969249487473
4.366666662299995, 1.1105106079590563
4.399999995599995, 1.1306982815353805
4.434149040209122, 1.1765896418872694
4.466666662199994, 1.1410799090823525
4.499999995499994, 1.1028394223157147
4.533333328799995, 1.1251377140049619
4.566666662099995, 1.1513697250932484
4.599999995399994, 1.1634040746409484
4.633333328699994, 1.1582372199877489
4.666666661999994, 1.1305669663063742
4.6999999952999945, 1.111434759621196
4.733333328599994, 1.1361877763969301
4.766666661899992, 1.1342430997083572
4.799999995199992, 1.12872247057269
4.833333328499993, 1.1231174748004953
4.866666661799994, 1.1243507625152955
4.899999995099994, 1.1314835719577268
4.9333333283999945, 1.1486735607326306
4.966666661699993, 1.1627838667782504
4.999999994999994, 1.1731631884927447
5.033333328299993, 1.180152043762244
5.066666661599993, 1.1805715588631696
5.099999994899993, 1.1881642362289235
5.133333328199995, 1.2187095360127964
5.166666661499993, 1.2789359394579514
5.199999994799994, 1.3095894872681932
5.233333328099994, 1.3213628138237323
5.266666661399991, 1.330782885177666
5.299999994699992, 1.293409559097252
5.333333327999992, 1.2868882470910283
5.366666661299992, 1.2862611272195392
5.399999994599992, 1.2906718146351865
5.433333327899992, 1.2690793700250376
5.466666661199992, 1.2385719300725049
5.4999999944999916, 1.2331907631439534
5.533333327799993, 1.236036736412922
5.566666661099993, 1.2619683811688718
5.599999994399991, 1.2486562649335988
5.633333327699991, 1.232801900759808
5.666666660999991, 1.265277536815606
5.699999994299989, 1.2953545138411362
5.733333327599991, 1.3060889193157346
5.766666660899991, 1.3142485435585354
5.7999999941999905, 1.316433703125623
5.83333332749999, 1.2882891165053494
5.866666660799988, 1.2976319817899722
5.89999999409999, 1.2861449819332473
5.93333332739999, 1.267016082242636
5.966666660699992, 1.2594042763583593
5.99999999399999, 1.261907576955473
6.033333327299988, 1.2548268224986256
6.0666666605999895, 1.2351119814178964
6.099999993899989, 1.2161121896901115
6.133333327199989, 1.2450416073564048
6.166666660499991, 1.3330343581621094
6.199999993799989, 1.3907278916951396
6.233333327099989, 1.4085228220213355
6.266666660399989, 1.4169160082041266
6.299999993699989, 1.4146413405951737
6.3333333269999885, 1.421303404567176
6.366666660299988, 1.4279372973393614
6.399999993599988, 1.4372001522977071
6.433333326899988, 1.4434866622025815
6.466666660199988, 1.4532124696323552
6.499999993499988, 1.437796938447006
6.533333326799988, 1.4310134593508677
6.566666660099988, 1.4394815671301473
6.5999999933999876, 1.482580342506749
6.633333326699987, 1.4985281777230892
6.666666659999987, 1.4996600352800884
6.699999993299987, 1.4930428618830163
6.733333326599989, 1.4803123283010657
6.766666659899989, 1.4630535199987795
6.799999993199985, 1.4813870662415891
6.833333326499987, 1.5202433867011493
6.866666659799987, 1.5317631431692569
6.899999993099985, 1.5348498516723097
6.933333326399986, 1.539419913079665
6.966666659699986, 1.5560861608745586
6.999999992999988, 1.5701724557459784
7.033333326299986, 1.5630438856141269
7.066666659599986, 1.5621419849760732
7.099999992899986, 1.5643227918339084
7.133333326199986, 1.5752198254631848
7.1666666594999855, 1.5501159182509006
7.199999992799985, 1.5468148044288834
7.2333333260999835, 1.5558671975985443
7.266666659399985, 1.5772082182527558
7.299999992699985, 1.5927963409882835
7.333333325999985, 1.6106811772426741
7.366666659299985, 1.6258191333101706
7.399999992599986, 1.6240255036453668
7.433333325899986, 1.6197603106507115
7.466666659199986, 1.6190315385704928
7.499999992499984, 1.6526032455857531
7.533333325799984, 1.6755410032323235
7.566666659099982, 1.6781954567565605
7.599999992399984, 1.6749253388212553
7.633333325699982, 1.7005052782005354
7.666666658999984, 1.6964437553681457
7.6999999922999836, 1.658895174853332
7.733333325599983, 1.6471532440604375
7.766666658899983, 1.6621029130670912
7.799999992199983, 1.6812639121965567
7.833333325499983, 1.6912437892119
7.866666658799985, 1.6990056253694328
