timestamp,2021-05-05,2021-08-15,2021-05-11,2021-07-07,2021-10-09,2021-06-18,2021-11-17,2021-09-21,2021-10-10,2021-06-04,2021-10-07,2021-05-02,2021-10-03,2021-09-29,2021-11-10,2021-05-09,2021-09-24,2021-09-22,2021-11-08,2021-05-10,2021-03-20,2021-11-21,2021-03-19,2021-04-19,2021-03-22
00:00:00,0.0,0.0,0.0,0.0,6.7341999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225700000000001,16.6075,21.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939400000000001,0.0,21.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7436,0.0,2.8196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8112,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5542000000000002,0.0,0.0,0.0
03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.261,0.0,0.0,0.0,0.0,0.0,5.998,2.0772,0.0,0.0,0.0,0.0
05:30:00,3.1016,0.0,1.3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9914,0.0,0.0,0.0,0.0,0.0,8.997,10.386000000000001,4.1145,0.0,0.0,0.0
06:00:00,11.631,0.0,10.221,0.0,0.0,0.0,0.0,0.0,0.0,2.1675,0.0,0.0,0.0,0.0,5.2764,0.0,15.744,0.0,0.0,7.4975,3.462,22.2183,0.0,0.0,0.0
06:30:00,10.855599999999999,0.0,8.5175,13.5171,0.0,0.0,0.0,0.0,0.0,8.1856,15.8094,0.0,0.0,9.2373,13.190999999999999,0.0,39.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00:00,0.0,0.0,0.0,16.4208,7.731,0.0,0.0,0.8528,9.1344,7.9255,23.7659,0.0,0.0,17.055,10.1131,0.0,25.2732,0.9424,0.0,0.0,0.0,0.0,5.904,13.2224,13.91
07:30:00,0.0,1.2328000000000001,12.99,11.2068,35.3839,0.0,8.979000000000001,10.5528,69.318,2.32,7.583600000000001,0.0,0.0,15.7378,0.0,0.0,21.494,13.0264,0.0,0.0,11.0084,0.0,9.225,27.3611,14.445
08:00:00,0.0,1.608,27.0712,21.5945,48.720000000000006,0.0,19.2837,38.906499999999994,42.031000000000006,0.0,44.7328,0.0,1.6074000000000002,10.653,19.903,0.0,38.0666,21.888,0.0,0.0,11.388,0.0,0.0,30.943,0.0
08:30:00,0.0,1.608,60.4178,38.3881,30.470200000000002,0.0,33.4579,26.252699999999997,35.9789,0.0,4.4658,0.0,5.3580000000000005,19.873800000000003,6.124,0.0,23.397000000000002,10.8813,2.327,3.162,9.49,0.0,0.0,29.5168,3.1888
09:00:00,0.0,17.973,19.5374,21.124000000000002,32.5587,0.0,31.677599999999998,40.0702,30.2282,6.8058,1.0206,0.0,21.3506,16.861600000000003,0.0,0.0,43.3287,14.6052,21.5647,9.485999999999999,0.0,4.4784,0.0,11.155,0.0
09:30:00,0.0,39.654,9.7196,13.0002,46.138,0.0,23.0903,8.6918,11.262,0.0,27.7176,27.867700000000003,52.797999999999995,11.142,0.0,0.0,30.0331,20.205,11.4002,5.8546,0.0,9.1528,0.0,13.386,0.0
10:00:00,0.0,20.955199999999998,0.0,6.6934000000000005,41.6732,19.005,11.459,6.891,0.0,6.524,13.8588,43.599700000000006,38.2478,11.142,6.165,11.04,27.967000000000002,6.2619,8.5056,22.566,11.1298,15.312,3.0042,1.7848,0.0
10:30:00,5.9228,2.379,0.0,12.423,85.6565,13.6836,8.274,12.271,0.0,19.6803,0.0,24.1261,5.8,1.4856,12.33,37.9656,34.205200000000005,22.482499999999998,17.017400000000002,22.566,11.1394,15.312,19.880100000000002,0.0,5.6975999999999996
11:00:00,48.722699999999996,7.8317,0.0,38.9368,49.4771,21.3824,3.3095999999999997,8.173,0.0,0.0,13.4504,6.516,0.0,18.1495,3.5129,35.676,28.800800000000002,4.4965,30.282600000000002,29.4685,6.699,18.194599999999998,12.4152,4.0172,2.6114
11:30:00,36.9077,23.211000000000002,1.6595,19.747,43.4916,24.672,2.3142,19.5188,2.642,0.0,36.9136,8.685,13.9969,51.742000000000004,16.4349,30.739,25.5268,17.023200000000003,21.6056,14.218,0.0,24.4284,7.1352,10.956000000000001,0.0
12:00:00,2.9758,45.328799999999994,31.5305,0.0,56.7011,2.4672,24.801,0.0,26.419999999999998,0.0,23.180600000000002,8.7836,55.9798,8.7936,19.4034,0.9566,37.7064,21.279,8.030000000000001,0.0,0.0,45.3786,12.804,16.7285,0.0
12:30:00,0.0,14.383600000000001,0.0,1.5864,34.536899999999996,19.439999999999998,12.369,0.0,12.321,0.0,9.3042,13.428,78.1186,4.62,35.0544,0.0,21.252000000000002,5.9701,20.3236,0.0,0.0,37.667699999999996,0.0,12.098700000000001,4.648
13:00:00,0.0,0.0,0.0,25.4241,0.7071,46.144400000000005,11.571,1.1229,0.0,1.9013,0.0,13.428,48.3864,30.726000000000003,42.3366,2.9175,9.9176,13.4638,23.875999999999998,0.0,0.0,25.334399999999995,0.0,0.0,46.8504
13:30:00,0.0,0.0,28.111600000000003,31.6686,0.3036,34.5692,25.2015,11.229000000000001,12.2448,9.9896,0.0,0.0,8.322,36.70570000000001,0.0,7.68,0.0,33.819,16.332,0.0,0.0,20.82,0.0,0.0,33.3724
